Season,Team,pointsFor,pointsAgainst,Wins,Losses,Awins,Hwins,Nwins,Hloss,Aloss,Nloss,Seed,SeedNum,BestWin,BestWinSeed,BestWinWin%
1992,1253,1992,1970,16,11,4,12,0,3,8,0,,,1308.0,12.0,0.7586206896551724
1992,1254,2319,2504,11,18,6,5,0,6,10,2,,,1284.0,,0.6896551724137931
1992,1256,2315,2026,21,8,6,12,3,1,6,1,,,1418.0,13.0,0.6666666666666666
1992,1257,2174,2043,18,10,7,11,0,4,6,0,X08,8.0,1242.0,1.0,0.8571428571428571
1992,1258,2478,2463,14,13,5,9,0,5,7,1,,,1211.0,,0.6428571428571429
1992,1259,2008,2013,14,14,4,9,1,4,8,2,,,1264.0,,0.7419354838709677
1992,1260,2128,2143,13,16,2,10,1,6,9,1,,,1229.0,,0.6206896551724138
1992,1261,2540,2182,20,9,7,11,2,4,4,1,X07,7.0,1246.0,2.0,0.8125
1992,1263,2074,2060,16,15,9,6,1,3,10,2,,,1454.0,,0.6923076923076923
1992,1264,2266,2092,23,8,11,10,2,2,4,2,,,1247.0,13.0,0.6666666666666666
1992,1265,2192,2224,10,20,6,4,0,9,9,2,,,1284.0,,0.6896551724137931
1992,1266,2005,1777,16,13,2,13,1,5,7,1,,,1177.0,5.0,0.7142857142857143
1992,1267,1860,2089,5,21,2,2,1,8,9,4,,,1202.0,,0.6
1992,1268,2350,2289,14,15,2,10,2,5,7,3,,,1314.0,4.0,0.7
1992,1269,2549,2175,27,4,8,11,8,1,3,0,W03,3.0,1328.0,4.0,0.6923076923076923
1992,1270,1929,2232,6,21,2,3,1,8,13,0,,,1427.0,,0.6923076923076923
1992,1271,1690,2253,2,24,0,2,0,7,15,2,,,1354.0,,0.4642857142857143
1992,1272,2225,2105,20,10,5,12,3,4,5,1,Y06,6.0,1116.0,3.0,0.7586206896551724
1992,1273,2030,2107,10,18,2,6,2,5,13,0,,,1151.0,,0.7407407407407407
1992,1274,1779,2040,6,24,0,2,4,10,11,3,,,1385.0,7.0,0.6551724137931034
1992,1275,1893,1730,21,7,8,9,4,1,6,0,Z13,13.0,1444.0,,0.7241379310344828
1992,1276,2195,1984,20,8,8,10,2,4,4,0,Z06,6.0,1140.0,10.0,0.8064516129032258
1992,1277,2093,1939,21,7,5,13,3,2,5,0,Y05,5.0,1153.0,4.0,0.8620689655172413
1992,1278,2222,2140,16,15,2,11,3,4,9,2,,,1231.0,2.0,0.7931034482758621
1992,1279,2168,2199,10,17,2,7,1,5,8,4,,,1104.0,5.0,0.7575757575757576
1992,1280,2069,2057,14,13,6,7,1,5,7,1,,,1418.0,13.0,0.6666666666666666
1992,1281,2109,1862,19,8,6,12,1,2,5,1,W05,5.0,1424.0,,0.9259259259259259
1992,1282,1891,1697,17,8,4,11,2,1,7,0,,,1454.0,,0.6923076923076923
1992,1283,1868,1645,22,7,7,13,2,1,6,0,Y12,12.0,1356.0,,0.7586206896551724
1992,1284,1871,1699,20,9,8,11,1,3,6,0,,,1352.0,16.0,0.6333333333333333
1992,1285,2137,1789,25,3,9,16,0,0,3,0,X14,14.0,1337.0,11.0,0.8214285714285714
1992,1286,2019,2018,12,14,2,9,1,4,10,0,,,1381.0,,0.6666666666666666
1992,1287,2199,2282,11,15,3,6,2,2,10,3,,,1184.0,,0.5517241379310345
1992,1288,2121,2696,6,23,1,4,1,5,15,3,,,1299.0,,0.64
1992,1290,2090,2037,14,11,4,7,3,1,8,2,Z16,16.0,1380.0,,0.5384615384615384
1992,1291,2167,2437,6,22,0,5,1,6,16,0,,,1284.0,,0.6896551724137931
1992,1292,1743,1736,12,11,6,6,0,2,7,2,,,1158.0,,0.6521739130434783
1992,1293,2344,2250,16,12,7,6,3,5,6,1,Y14,14.0,1183.0,15.0,0.5517241379310345
1992,1296,2006,2096,10,17,4,6,0,5,11,1,,,1103.0,,0.5555555555555556
1992,1298,1968,2126,5,22,1,3,1,8,12,2,,,1180.0,,0.5333333333333333
1992,1299,1930,1862,16,9,5,10,1,1,6,2,,,1158.0,,0.6521739130434783
1992,1301,2224,2346,11,18,2,7,2,7,8,3,,,1177.0,5.0,0.7142857142857143
1992,1302,1886,2168,6,20,3,3,0,8,11,1,,,1381.0,,0.6666666666666666
1992,1304,2269,2129,19,9,5,14,0,2,6,1,Z08,8.0,1242.0,1.0,0.8571428571428571
1992,1305,2352,2263,18,10,5,12,1,1,9,0,,,1285.0,14.0,0.8928571428571429
1992,1306,1769,2124,7,21,2,5,0,8,12,1,,,1180.0,,0.5333333333333333
1992,1307,2113,1955,18,11,4,13,1,4,6,1,,,1140.0,10.0,0.8064516129032258
1992,1308,2228,2060,22,7,8,12,2,2,5,0,X12,12.0,1431.0,9.0,0.7777777777777778
1992,1309,2073,2022,17,14,4,10,3,4,8,2,,,1256.0,,0.7241379310344828
1992,1310,1986,1984,14,14,3,10,1,3,9,2,,,1373.0,,0.6428571428571429
1992,1311,2036,2112,15,13,7,7,1,4,7,2,,,1427.0,,0.6923076923076923
1992,1314,2549,2296,21,9,6,13,2,2,5,2,Z04,4.0,1181.0,1.0,0.9333333333333333
1992,1317,2290,2230,14,14,7,6,1,3,9,2,,,1419.0,15.0,0.64
1992,1318,1856,1987,9,19,4,5,0,7,11,1,,,1224.0,16.0,0.5862068965517241
1992,1319,1855,2268,6,20,2,4,0,8,12,0,,,1129.0,,0.5357142857142857
1992,1320,1738,1856,9,18,3,6,0,7,9,2,,,1356.0,,0.7586206896551724
1992,1321,1744,1954,7,19,0,6,1,7,12,0,,,1435.0,,0.5172413793103449
1992,1322,2149,2139,11,13,4,7,0,3,8,2,,,1419.0,15.0,0.64
1992,1323,1966,2069,14,14,5,8,1,5,9,0,,,1417.0,1.0,0.8571428571428571
1992,1325,1839,1741,16,10,5,10,1,1,7,2,,,1444.0,,0.7241379310344828
1992,1326,2267,1880,23,5,8,15,0,1,4,0,Z01,1.0,1277.0,5.0,0.75
1992,1328,2411,2126,18,8,6,8,4,3,3,2,X04,4.0,1329.0,2.0,0.7666666666666667
1992,1329,2207,1892,23,7,5,13,5,1,5,1,Z02,2.0,1242.0,1.0,0.8571428571428571
1992,1330,2088,2223,14,14,5,6,3,5,8,1,W15,15.0,1350.0,,0.7586206896551724
1992,1332,1571,1979,4,21,0,3,1,8,10,3,,,1190.0,14.0,0.8076923076923077
1992,1333,2134,2150,13,16,2,8,3,5,10,1,,,1425.0,2.0,0.8148148148148148
1992,1334,2006,1998,12,16,2,7,3,3,11,2,,,1305.0,,0.6428571428571429
1992,1335,1897,1789,16,10,4,9,3,2,6,2,,,1336.0,,0.75
1992,1336,2064,1822,21,7,7,12,2,0,3,4,,,1275.0,13.0,0.75
1992,1337,2126,1879,23,5,10,10,3,1,3,1,Y11,11.0,1305.0,,0.6428571428571429
1992,1338,2450,2331,17,15,5,10,2,2,10,3,,,1246.0,2.0,0.8125
1992,1339,1979,2111,8,17,2,5,1,8,9,0,,,1258.0,,0.5185185185185185
1992,1343,1464,1198,20,5,10,9,1,2,3,0,W11,11.0,1284.0,,0.6896551724137931
1992,1344,2253,2198,14,16,2,10,2,6,7,3,,,1393.0,6.0,0.7
1992,1345,2042,2027,16,14,5,11,0,5,9,0,,,1231.0,2.0,0.7931034482758621
1992,1347,2062,1967,18,9,8,9,1,1,7,1,,,1251.0,,0.7307692307692307
1992,1348,2278,2049,20,9,7,10,3,2,6,1,,,1400.0,8.0,0.6666666666666666
1992,1349,2203,2002,18,11,8,8,2,3,6,2,,,1400.0,8.0,0.6666666666666666
1992,1350,2128,1869,22,7,8,12,2,2,4,1,,,1241.0,,0.6774193548387096
1992,1351,2003,1966,16,12,9,5,2,6,5,1,,,1220.0,,0.6896551724137931
1992,1352,2250,2127,19,11,6,13,0,2,9,0,X16,16.0,1447.0,,0.5714285714285714
1992,1353,2305,2208,15,14,3,10,2,5,8,1,,,1424.0,,0.9259259259259259
1992,1354,1977,1931,13,15,4,7,2,4,8,3,,,1158.0,,0.6521739130434783
1992,1356,2158,1987,22,7,9,12,1,1,5,1,,,1443.0,,0.6551724137931034
1992,1358,1704,2248,2,25,1,0,1,9,16,0,,,1419.0,15.0,0.64
1992,1359,1663,1842,10,18,2,7,1,4,14,0,,,1273.0,,0.35714285714285715
1992,1360,1855,1872,13,14,3,9,1,4,9,1,,,1365.0,,0.48148148148148145
1992,1361,1832,2195,2,26,0,1,1,13,13,0,,,1197.0,,0.5185185185185185
1992,1362,2328,2330,13,16,5,6,2,5,9,2,,,1177.0,5.0,0.7142857142857143
1992,1363,1648,1993,2,24,1,1,0,13,11,0,,,1365.0,,0.48148148148148145
1992,1364,1895,1796,19,8,7,12,0,2,5,1,,,1337.0,11.0,0.8214285714285714
1992,1365,1805,1832,13,14,5,6,2,7,5,2,,,1211.0,,0.6428571428571429
1992,1368,2089,2361,6,22,1,3,2,7,13,2,,,1220.0,,0.6896551724137931
1992,1369,1905,2020,10,16,2,8,0,4,12,0,,,1454.0,,0.6923076923076923
1992,1371,2059,1884,20,8,7,12,1,3,4,1,W04,4.0,1326.0,1.0,0.8214285714285714
1992,1372,1714,1689,13,12,4,7,2,5,6,1,,,1419.0,15.0,0.64
1992,1373,2051,1973,18,10,7,9,2,4,5,1,,,1247.0,13.0,0.6666666666666666
1992,1374,1725,1872,9,18,4,5,0,8,9,1,,,1406.0,,0.5517241379310345
1992,1375,2410,2320,14,14,6,6,2,6,7,1,,,1443.0,,0.6551724137931034
1992,1376,1803,1828,10,17,2,7,1,6,10,1,,,1202.0,,0.6
1992,1378,2063,1959,19,8,6,12,1,2,5,1,X11,11.0,1150.0,7.0,0.7241379310344828
1992,1379,2095,2140,12,16,3,8,1,3,9,4,,,1190.0,14.0,0.8076923076923077
1992,1380,2352,2287,14,12,6,6,2,2,7,3,,,1290.0,16.0,0.56
1992,1381,2061,1913,16,8,8,8,0,1,7,0,,,1285.0,14.0,0.8928571428571429
1992,1382,1815,2095,8,19,3,5,0,6,12,1,,,1460.0,,0.5185185185185185
1992,1383,2070,2120,15,14,8,5,2,6,6,2,,,1352.0,16.0,0.6333333333333333
1992,1384,1965,2117,12,16,3,9,0,5,11,0,,,1137.0,,0.6896551724137931
1992,1385,2085,1894,19,10,4,14,1,3,6,1,Z07,7.0,1264.0,,0.7419354838709677
1992,1386,2056,2129,12,15,3,7,2,5,6,4,,,1348.0,,0.6896551724137931
1992,1387,1973,2231,5,23,0,5,0,10,12,1,,,1356.0,,0.7586206896551724
1992,1388,1887,1942,12,17,2,9,1,5,9,3,,,1305.0,,0.6428571428571429
1992,1389,1882,2092,8,21,4,2,2,8,12,1,,,1455.0,,0.2857142857142857
1992,1390,2120,1891,18,10,5,12,1,3,7,0,Z12,12.0,1381.0,,0.6666666666666666
1992,1391,1955,2133,9,17,1,8,0,7,9,1,,,1209.0,,0.48148148148148145
1992,1393,2251,2129,21,9,3,14,4,3,6,0,W06,6.0,1371.0,4.0,0.7142857142857143
1992,1395,2330,2120,22,10,6,10,6,2,6,2,,,1222.0,10.0,0.8275862068965517
1992,1396,2048,1989,17,12,7,6,4,3,5,4,Z11,11.0,1269.0,3.0,0.8709677419354839
1992,1397,2412,2387,17,14,4,12,1,3,8,3,,,1246.0,2.0,0.8125
1992,1398,1591,1934,2,22,0,2,0,5,16,1,,,1369.0,,0.38461538461538464
1992,1399,2200,2234,11,15,2,8,1,2,12,1,,,1204.0,15.0,0.8076923076923077
1992,1400,2955,2777,22,11,5,13,4,1,5,5,W08,8.0,1222.0,10.0,0.8275862068965517
1992,1401,1834,2083,6,22,1,4,1,11,10,1,,,1411.0,,0.48148148148148145
1992,1402,1536,1745,5,20,3,2,0,9,10,1,,,1322.0,,0.4583333333333333
1992,1403,1992,1999,13,14,5,6,2,5,7,2,,,1408.0,10.0,0.7241379310344828
1992,1405,1576,1755,7,20,0,7,0,9,11,0,,,1325.0,,0.6153846153846154
1992,1406,2427,2234,16,13,6,7,3,1,11,1,,,1220.0,,0.6896551724137931
1992,1408,2409,2115,21,8,9,11,1,4,3,1,Z10,10.0,1150.0,7.0,0.7241379310344828
1992,1409,2122,2058,16,13,6,8,2,8,5,0,,,1283.0,12.0,0.7586206896551724
1992,1410,1671,2084,2,26,0,2,0,9,12,5,,,1282.0,,0.68
1992,1411,2029,2107,13,14,4,7,2,1,11,2,,,1290.0,16.0,0.56
1992,1412,2137,1870,19,8,2,15,2,2,4,2,,,1204.0,15.0,0.8076923076923077
1992,1414,1980,2199,7,22,1,5,1,9,12,1,,,1364.0,,0.7037037037037037
1992,1416,2108,2256,10,18,1,9,0,7,10,1,,,1347.0,,0.6666666666666666
1992,1417,2351,2044,24,4,10,13,1,2,2,0,X01,1.0,1337.0,11.0,0.8214285714285714
1992,1418,2407,2254,20,10,6,11,3,4,6,0,X13,13.0,1256.0,,0.7241379310344828
1992,1419,1897,1797,16,9,8,6,2,3,5,1,Y15,15.0,1427.0,,0.6923076923076923
1992,1420,2375,2533,10,19,4,6,0,10,9,0,,,1351.0,,0.5714285714285714
1992,1421,1699,1977,7,18,3,4,0,4,12,2,,,1251.0,,0.7307692307692307
1992,1422,1704,1977,7,21,4,3,0,8,13,0,,,1423.0,,0.4230769230769231
1992,1423,1913,1963,11,15,4,6,1,4,10,1,,,1299.0,,0.64
1992,1424,2143,1752,25,2,10,14,1,0,2,0,,,1308.0,12.0,0.7586206896551724
1992,1425,2117,1985,22,5,8,13,1,1,4,0,Y02,2.0,1417.0,1.0,0.8571428571428571
1992,1426,2122,2049,14,13,4,8,2,3,10,0,,,1427.0,,0.6923076923076923
1992,1427,2093,1956,18,8,6,12,0,1,7,0,,,1419.0,15.0,0.64
1992,1428,1787,1669,17,10,7,9,1,4,5,1,,,1431.0,9.0,0.7777777777777778
1992,1429,1976,1976,14,12,4,10,0,3,8,1,,,1308.0,12.0,0.7586206896551724
1992,1431,1948,1704,21,6,7,13,1,1,4,1,Y09,9.0,1140.0,10.0,0.8064516129032258
1992,1433,2167,2182,14,15,7,7,0,7,7,1,,,1350.0,,0.7586206896551724
1992,1434,1615,1913,5,21,1,4,0,9,12,0,,,1156.0,,0.5357142857142857
1992,1435,2180,2193,15,14,1,13,1,3,10,1,,,1261.0,7.0,0.6896551724137931
1992,1436,1856,1791,14,13,4,10,0,3,8,2,,,1180.0,,0.5333333333333333
1992,1437,1899,1917,14,14,4,8,2,2,8,4,,,1371.0,4.0,0.7142857142857143
1992,1438,1931,1817,15,13,3,9,3,3,8,2,,,1314.0,4.0,0.7
1992,1439,1822,1898,10,18,1,8,1,4,10,4,,,1251.0,,0.7307692307692307
1992,1440,1722,1918,8,18,4,4,0,7,9,2,,,1347.0,,0.6666666666666666
1992,1441,1896,2051,8,16,4,3,1,8,7,1,,,1440.0,,0.3076923076923077
1992,1442,1936,2080,9,18,3,5,1,6,11,1,,,1282.0,,0.68
1992,1443,2326,2201,19,10,6,11,2,2,7,1,,,1256.0,,0.7241379310344828
1992,1444,2050,1912,21,8,7,12,2,1,6,1,,,1123.0,,0.7142857142857143
1992,1447,2011,2012,16,12,6,9,1,4,7,1,,,1284.0,,0.6896551724137931
1992,1448,2105,1905,17,11,4,13,0,3,7,1,X09,9.0,1181.0,1.0,0.9333333333333333
1992,1449,1570,1733,8,17,2,5,1,7,10,0,,,1112.0,3.0,0.8
1992,1450,2264,2014,18,10,6,10,2,3,6,1,,,1425.0,2.0,0.8148148148148148
1992,1451,2219,2142,15,13,4,10,1,4,8,1,,,1211.0,,0.6428571428571429
1992,1452,2474,2301,20,11,6,10,4,3,7,1,W12,12.0,1269.0,3.0,0.8709677419354839
1992,1453,1920,1547,24,4,11,11,2,1,2,1,,,1139.0,,0.7
1992,1454,2041,1872,18,8,7,11,0,2,6,0,,,1183.0,15.0,0.5517241379310345
1992,1455,1710,1871,8,20,1,7,0,8,11,1,,,1229.0,,0.6206896551724138
1992,1456,1865,2063,8,19,2,6,0,7,9,3,,,1250.0,,0.4642857142857143
1992,1457,1419,1697,3,21,2,1,0,10,10,1,,,1144.0,16.0,0.5769230769230769
1992,1458,2226,2207,13,18,1,11,1,6,10,2,,,1276.0,6.0,0.7142857142857143
1992,1460,2085,2062,14,13,3,11,0,4,6,3,,,1453.0,,0.8571428571428571
1992,1461,2051,1947,15,13,5,10,0,4,7,2,,,1140.0,10.0,0.8064516129032258
1992,1462,2135,2039,15,12,6,9,0,5,6,1,,,1191.0,8.0,0.8275862068965517
1992,1463,1624,1564,16,9,6,8,2,1,8,0,,,1343.0,11.0,0.8
1992,1464,1545,1855,3,21,0,3,0,9,12,0,,,1347.0,,0.6666666666666666
1993,1102,1493,1721,5,19,1,3,1,7,11,1,,,1351.0,16.0,0.6551724137931034
1993,1103,1479,1614,6,18,2,4,0,7,10,1,,,1123.0,15.0,0.7741935483870968
1993,1104,2135,2080,16,12,2,11,3,2,9,1,,,1116.0,4.0,0.7142857142857143
1993,1106,1951,1923,12,11,4,7,1,1,7,3,,,1380.0,13.0,0.64
1993,1108,2069,2237,7,19,2,3,2,5,10,4,,,1106.0,,0.5217391304347826
1993,1110,2131,2168,11,17,4,6,1,5,10,2,,,1164.0,15.0,0.7586206896551724
1993,1111,2181,2230,12,15,4,7,1,5,8,2,,,1423.0,,0.5769230769230769
1993,1112,2279,1934,24,3,9,14,1,1,1,1,Z02,2.0,1309.0,8.0,0.8928571428571429
1993,1113,2218,2147,17,9,4,12,1,2,6,1,,,1143.0,6.0,0.7037037037037037
1993,1114,1796,1876,14,12,5,9,0,2,7,3,,,1418.0,,0.5666666666666667
1993,1116,2447,2185,20,8,7,9,4,2,5,1,W04,4.0,1246.0,1.0,0.896551724137931
1993,1117,1889,1780,15,12,5,7,3,4,6,2,,,1419.0,13.0,0.8620689655172413
1993,1119,1555,1888,4,22,0,4,0,8,13,1,,,1351.0,16.0,0.6551724137931034
1993,1120,1924,1863,13,11,5,7,1,3,7,1,,,1330.0,,0.7307692307692307
1993,1122,1768,2091,6,20,1,4,1,7,11,2,,,1398.0,15.0,0.7037037037037037
1993,1123,2191,1977,24,7,4,14,6,1,6,0,X15,15.0,1275.0,,0.7037037037037037
1993,1124,2129,2100,14,11,5,9,0,3,7,1,,,1349.0,,0.6538461538461539
1993,1126,1732,2121,3,24,1,2,0,7,15,2,,,1391.0,,0.4166666666666667
1993,1129,1940,1795,19,7,6,11,2,2,5,0,Z14,14.0,1225.0,,0.7307692307692307
1993,1130,1969,1852,16,12,5,10,1,5,7,0,,,1371.0,2.0,0.8125
1993,1131,1880,2172,6,21,1,5,0,9,11,1,,,1263.0,,0.37037037037037035
1993,1132,1668,1750,10,16,3,6,1,4,11,1,,,1351.0,16.0,0.6551724137931034
1993,1133,1549,1602,10,16,3,7,0,5,10,1,,,1283.0,,0.6428571428571429
1993,1135,1614,1875,7,19,3,4,0,6,12,1,,,1159.0,,0.6428571428571429
1993,1137,2256,2019,22,6,9,12,1,1,5,0,,,1221.0,13.0,0.7931034482758621
1993,1138,1781,2140,5,22,3,2,0,10,12,0,,,1422.0,,0.37037037037037035
1993,1139,1809,1936,10,17,1,7,2,4,11,2,,,1123.0,15.0,0.7741935483870968
1993,1140,2596,2305,24,8,8,13,3,1,3,4,X07,7.0,1307.0,5.0,0.7931034482758621
1993,1141,1741,1968,6,18,3,3,0,6,9,3,,,1325.0,,0.5
1993,1143,2156,1980,19,8,8,9,2,3,3,2,X06,6.0,1112.0,2.0,0.8888888888888888
1993,1144,1717,1803,11,13,5,6,0,4,7,2,,,1406.0,,0.6538461538461539
1993,1145,1776,1900,10,18,3,6,1,5,11,2,,,1137.0,,0.7857142857142857
1993,1147,1874,2042,6,17,1,4,1,5,11,1,,,1198.0,,0.6296296296296297
1993,1148,1697,1982,4,19,1,2,1,7,12,0,,,1251.0,,0.44
1993,1149,1554,1773,5,18,2,3,0,8,10,0,,,1144.0,,0.4583333333333333
1993,1150,2037,1966,15,13,5,7,3,4,7,2,,,1408.0,11.0,0.7142857142857143
1993,1151,2350,2046,22,6,7,11,4,1,3,2,Y12,12.0,1337.0,,0.7307692307692307
1993,1152,1824,2364,3,23,1,2,0,7,16,0,,,1369.0,,0.5769230769230769
1993,1153,2059,1621,24,4,8,14,2,0,3,1,W02,2.0,1462.0,9.0,0.8148148148148148
1993,1154,1737,1928,10,17,3,7,0,4,12,1,,,1267.0,,0.56
1993,1155,2228,2164,16,12,4,10,2,5,6,1,,,1199.0,3.0,0.7096774193548387
1993,1156,2138,1986,22,6,10,11,1,1,4,1,,,1460.0,16.0,0.6785714285714286
1993,1157,2129,1983,19,9,8,8,3,2,6,1,Z16,16.0,1419.0,13.0,0.8620689655172413
1993,1158,1537,1440,15,8,4,11,0,1,7,0,,,1157.0,16.0,0.6785714285714286
1993,1159,2150,2048,18,10,6,11,1,5,5,0,,,1200.0,,0.4666666666666667
1993,1160,2003,2034,10,17,1,8,1,5,10,2,,,1243.0,6.0,0.6551724137931034
1993,1161,1870,1841,14,12,3,11,0,3,8,1,,,1307.0,5.0,0.7931034482758621
1993,1162,1791,1700,15,10,5,7,3,3,6,1,,,1264.0,11.0,0.7931034482758621
1993,1163,2025,1921,15,12,5,10,0,5,5,2,,,1393.0,,0.6785714285714286
1993,1164,2148,1901,22,7,9,10,3,1,6,0,W15,15.0,1406.0,,0.6538461538461539
1993,1165,1741,1729,15,10,5,9,1,2,8,0,,,1137.0,,0.7857142857142857
1993,1166,1667,1798,8,18,0,8,0,5,13,0,,,1356.0,14.0,0.7096774193548387
1993,1168,1845,1821,14,12,5,9,0,3,9,0,,,1424.0,,0.75
1993,1169,1655,1807,8,17,2,5,1,3,12,2,,,1253.0,11.0,0.6896551724137931
1993,1170,1599,2003,2,24,0,2,0,9,15,0,,,1388.0,,0.38461538461538464
1993,1171,1678,1734,10,15,4,5,1,5,10,0,,,1359.0,,0.6
1993,1172,1816,1859,11,14,3,7,1,4,8,2,,,1204.0,,0.64
1993,1173,1711,2009,4,24,1,3,0,11,10,3,,,1178.0,,0.52
1993,1174,2090,1939,21,7,9,10,2,1,5,1,X13,13.0,1180.0,,0.7586206896551724
1993,1175,2042,2190,12,16,4,5,3,6,6,4,,,1299.0,,0.5217391304347826
1993,1177,2287,2326,16,15,4,10,2,4,7,4,,,1229.0,,0.6428571428571429
1993,1178,1944,1921,13,12,4,8,1,2,9,1,,,1462.0,9.0,0.8148148148148148
1993,1179,1970,2009,13,14,3,9,1,4,9,1,,,1356.0,14.0,0.7096774193548387
1993,1180,2121,1944,22,7,10,11,1,3,4,0,,,1174.0,13.0,0.75
1993,1181,2584,2127,23,7,5,14,4,2,4,1,X03,3.0,1314.0,1.0,0.875
1993,1182,2096,2085,13,15,4,7,2,4,9,2,,,1462.0,9.0,0.8148148148148148
1993,1183,1723,1918,9,17,1,8,0,4,11,2,,,1460.0,16.0,0.6785714285714286
1993,1184,1894,1838,13,12,4,8,1,2,9,1,,,1398.0,15.0,0.7037037037037037
1993,1185,1912,1971,11,17,4,5,2,6,7,4,,,1275.0,,0.7037037037037037
1993,1186,1646,1871,5,20,0,4,1,6,11,3,,,1285.0,,0.56
1993,1187,1833,1896,11,16,3,4,4,6,10,0,W16,16.0,1330.0,,0.7307692307692307
1993,1190,2097,2021,16,10,4,9,3,1,8,1,,,1151.0,12.0,0.7857142857142857
1993,1191,2099,1805,22,6,8,11,3,2,4,0,Y14,14.0,1462.0,9.0,0.8148148148148148
1993,1192,1818,1925,10,17,3,7,0,5,12,0,,,1351.0,16.0,0.6551724137931034
1993,1193,1790,1827,14,13,6,7,1,3,9,1,,,1423.0,,0.5769230769230769
1993,1196,1993,1901,16,11,6,8,2,3,5,3,,,1435.0,3.0,0.8387096774193549
1993,1197,1951,2202,9,18,3,5,1,6,9,3,,,1299.0,,0.5217391304347826
1993,1198,1819,1776,17,10,8,7,2,3,4,3,,,1156.0,,0.7857142857142857
1993,1199,2682,2471,22,9,7,13,2,2,4,3,Y03,3.0,1269.0,3.0,0.7931034482758621
1993,1200,1943,2062,14,16,4,10,0,4,10,2,,,1221.0,13.0,0.7931034482758621
1993,1201,1868,2011,13,15,3,10,0,5,9,1,,,1307.0,5.0,0.7931034482758621
1993,1202,2009,2080,10,17,4,5,1,6,10,1,,,1204.0,,0.64
1993,1203,2056,1853,19,8,7,10,2,2,5,1,Z12,12.0,1241.0,,0.7241379310344828
1993,1204,1985,1902,16,9,6,7,3,2,6,1,,,1190.0,,0.6153846153846154
1993,1206,1819,2060,6,21,2,3,1,9,11,1,,,1423.0,,0.5769230769230769
1993,1207,1701,1636,13,12,3,9,1,3,8,1,,,1371.0,2.0,0.8125
1993,1208,2066,2013,14,13,2,10,2,3,7,3,,,1261.0,11.0,0.6875
1993,1209,1670,1771,9,14,2,6,1,3,9,2,,,1158.0,,0.6521739130434783
1993,1210,2256,2164,19,10,6,9,4,5,5,0,Z04,4.0,1314.0,1.0,0.875
1993,1211,1893,1723,17,9,4,11,2,0,7,2,,,1180.0,,0.7586206896551724
1993,1212,1876,1947,9,14,3,5,1,5,8,1,,,1318.0,,0.7142857142857143
1993,1216,1956,1946,13,14,4,8,1,4,10,0,,,1175.0,,0.42857142857142855
1993,1217,1726,2012,5,20,1,4,0,8,11,1,,,1162.0,,0.6
1993,1218,1961,1975,12,16,2,9,1,8,7,1,,,1157.0,16.0,0.6785714285714286
1993,1220,1624,1844,8,18,3,5,0,1,15,2,,,1162.0,,0.6
1993,1221,2499,2240,23,6,9,13,1,1,4,1,W13,13.0,1137.0,,0.7857142857142857
1993,1222,2315,2095,21,8,6,13,2,1,6,1,,,1374.0,10.0,0.72
1993,1224,1786,1998,8,18,2,5,1,5,12,1,,,1299.0,,0.5217391304347826
1993,1225,1882,1728,19,7,6,10,3,2,4,1,,,1129.0,14.0,0.7307692307692307
1993,1226,1905,2004,9,18,1,7,1,5,11,2,,,1129.0,14.0,0.7307692307692307
1993,1227,2349,2330,15,15,5,7,3,5,9,1,,,1156.0,,0.7857142857142857
1993,1228,2286,2190,18,12,4,12,2,4,6,2,Z06,6.0,1435.0,3.0,0.8387096774193549
1993,1229,1848,1770,18,10,5,11,2,2,7,1,,,1356.0,14.0,0.7096774193548387
1993,1231,2707,2244,28,3,9,15,4,0,1,2,X01,1.0,1276.0,1.0,0.8666666666666667
1993,1232,1811,1879,10,17,2,8,0,4,12,1,,,1191.0,14.0,0.7857142857142857
1993,1233,1958,1933,15,11,4,9,2,2,8,1,,,1310.0,,0.7931034482758621
1993,1234,2246,1893,21,8,4,15,2,1,7,0,Y04,4.0,1276.0,1.0,0.8666666666666667
1993,1235,2361,2032,19,10,3,15,1,0,8,2,Z08,8.0,1242.0,2.0,0.7857142857142857
1993,1238,2401,2254,20,8,7,8,5,0,5,3,,,1408.0,11.0,0.7142857142857143
1993,1239,1915,2103,5,22,1,4,0,10,11,1,,,1249.0,,0.5384615384615384
1993,1241,2352,2067,21,8,5,13,3,1,6,1,,,1164.0,15.0,0.7586206896551724
1993,1242,2275,1947,22,6,7,10,5,2,2,2,X02,2.0,1231.0,1.0,0.9032258064516129
1993,1243,2056,1966,19,10,5,12,2,3,6,1,Y06,6.0,1242.0,2.0,0.7857142857142857
1993,1245,1742,1823,10,17,2,7,1,6,10,1,,,1444.0,,0.5714285714285714
1993,1246,2509,2029,26,3,8,16,2,0,3,0,Y01,1.0,1231.0,1.0,0.9032258064516129
1993,1247,1774,1841,13,13,4,7,2,4,6,3,,,1241.0,,0.7241379310344828
1993,1248,1725,1937,6,20,2,4,0,7,12,1,,,1162.0,,0.6
1993,1249,2290,2072,14,12,5,9,0,4,7,1,,,1418.0,,0.5666666666666667
1993,1250,1911,2164,4,22,1,3,0,7,13,2,,,1162.0,,0.6
1993,1251,1852,1820,11,14,5,6,0,3,8,3,,,1157.0,16.0,0.6785714285714286
